user_id,order_id,channel,order_value,date
439986574557559228,1474083752,google,57.45,20160916
2326684291036220875,1474050677,(direct),65.57,20160916
0883559197202999847,1474028128,(direct),65.57,20160916
7896369965230790406,1474078887,google,62.48,20160916
0143946332685671919,1474045949,(direct),16.99,20160916
407927208045481071,1474081205,(direct),81.57,20160916
0419611240165258862,1474052262,(direct),31.95,20160916
0170546418513334382,1474011224,(direct),16.38,20160916
3810896663878967628,1474041689,(direct),26.37,20160916
3033366073043100694,1474033169,(direct),305.89,20160916
1438629930259858745,1474051157,google,440.84,20160916
666582393118140484,1474054832,(direct),368.56,20160916
1958027061626351603,1474037712,(direct),179.61,20160916
7743552132615586742,1474039571,(direct),247.7,20160916
0021939395292136520,1474077645,google,27.95,20160916
5632276788326171571,1474035643,(direct),16023.75,20160916
2450343366982060398,1474031606,(direct),297.55,20160916
6587875124073983247,1485366233,(direct),19.99,20170125
0869298894715045644,1485391219,(direct),55.99,20170125
514517908760071241,1485384182,(direct),75.95,20170125
4181284744732666111,1485382779,(direct),47.18,20170125
1270881807221511963,1485356334,(direct),111.98,20170125
5779647444057786360,1485373505,(direct),42.37,20170125
1555076387153706787,1485359576,(direct),20.49,20170125
0846909178011312417,1485382443,(direct),1.99,20170125
176005021706950083,1485386572,(direct),7.99,20170125
5920338215143617287,1485361941,(direct),199.8,20170125
6578016208706520145,1485403264,(direct),6.98,20170125
6022725401734649731,1485389814,(direct),131.96,20170125
8204948786772799314,1485358707,(direct),401.07,20170125
032685444859747984,1485389275,(direct),469.87,20170125
9894656893993782511,1485404785,(direct),23.95,20170125
4659137506040378751,1485334784,(direct),11.48,20170125
5136575351603788061,1485396658,(direct),22.47,20170125
7001424081538361044,1485377315,(direct),406.49,20170125
565056780083615308,1485347524,(direct),16.99,20170125
9090173644074015025,1485402328,(direct),6.99,20170125
5818907015155531907,1485398248,(direct),95.8,20170125
5818907015155531907,1485363477,(direct),79.8,20170125
9591183428141040621,1485338720,(direct),13.98,20170125
4353270075467470044,1485364853,(direct),44.79,20170125
6897167392084877746,1485383389,(direct),55.99,20170125
8002426910576120967,1485365822,(direct),10.99,20170125
5110726428801714241,1485355484,(direct),8.99,20170125
2017847299139936256,1485381477,dfa,44.0,20170125
806304580282256912,1485392403,(direct),19.99,20170125
2754641781550794681,1485379628,(direct),16.97,20170125
2087880022078046202,1485379213,bing,18.99,20170125
5888716568893996188,1485374097,(direct),44.79,20170125
308402457029592335,1485369774,(direct),79.98,20170125
8092136662808852323,1485377642,(direct),61.38,20170125
7328092280392160838,1489477049,google,18.99,20170314
3041137106242705220,1489529549,(direct),15.99,20170314
5107268531954786591,1489553537,(direct),41.99,20170314
7652124468815517106,1489526631,google,237.86,20170314
2127438408373285198,1489487937,yahoo,125.98,20170314
0290663072707523580,1489520971,google,74.85,20170314
4051356306352109887,1489501587,google,24.99,20170314
4386291735542740499,1489510492,(direct),479.7,20170314
6919310682813497265,1489510122,google,9.99,20170314
3729387598281240074,1489527195,(direct),69.48,20170314
419161784882208907,1489520913,(direct),178.97,20170314
3545737526614462587,1489484836,google,8.98,20170314
8142635325699708577,1489523809,google,224.97,20170314
5376789348329922764,1489531625,(direct),15.99,20170314
939859150591422942,1489521188,(direct),131.17,20170314
7202541639275781517,1489529610,(direct),15.19,20170314
2402527199731150932,1489482702,(direct),89.4,20170314
9657742098396819155,1489533567,(direct),19.19,20170314
8273781557413173066,1489532109,google,22.98,20170314
3061506083618689594,1489519145,google,10.99,20170314
3628984853054173022,1489519715,(direct),75.97,20170314
0542454857691775401,1489538917,(direct),1.59,20170314
6078308498520521159,1489556178,google,191.95,20170314
1639589047263376521,1489479082,(direct),19.99,20170314
7970246388355187791,1489515111,google,35.0,20170314
3763415452749528212,1489560203,google,119.15,20170314
7131571032267158042,1489557262,google,117.9,20170314
7428770824061226835,1489521295,google,76.08,20170314
0238046754537073811,1489557636,(direct),19.19,20170314
6481826553223579425,1489515144,(direct),228.99,20170314
6957245643416321514,1489503889,google,92.95,20170314
9349161317881541522,1489556428,l.facebook.com,125.95,20170314
992812962494074450,1483573230,(direct),44.79,20170104
2272979836636092591,1483567448,(direct),175.8,20170104
4123860234327657457,1483559313,(direct),87.99,20170104
9710480501909231921,1483562473,(direct),155.97,20170104
0159084910202112487,1483552413,(direct),14.37,20170104
3554960621245001989,1483588653,(direct),75.18,20170104
3826933837621771483,1483539782,(direct),350.0,20170104
2591017631506070831,1483561743,(direct),135.92,20170104
9670996124580137796,1483578939,(direct),159.98,20170104
6726478899201625475,1483541553,(direct),23.18,20170104
3301001176863952275,1483599074,(direct),22.97,20170104
7199611745811583535,1483554305,(direct),463.6,20170104
4967676136502125585,1483538959,(direct),79.99,20170104
7742753003683875687,1483554567,(direct),76.78,20170104
8406359927975063956,1483577933,(direct),12.99,20170104
9961713390620821018,1483534225,(direct),34.97,20170104
3347706947631375795,1483538832,(direct),91.08,20170104
6908387488019906910,1483559226,(direct),46.11,20170104
3243512505311500350,1483546378,(direct),85.98,20170104
0839560865423027275,1483559151,(direct),55.16,20170104
4301598633370091052,1483550577,(direct),51.89,20170104
0081840705529000272,1483557886,(direct),119.96,20170104
2411322974724385937,1483546325,(direct),19.19,20170104
5414778440969335716,1483574146,(direct),111.98,20170104
6849604863010168468,1483566314,(direct),335.26,20170104
0211986650009953276,1483568879,(direct),599.95,20170104
9981562221973608723,1483576938,(direct),30.75,20170104
963126344221316701,1483552674,(direct),69.39,20170104
9771437221362506189,1483538997,(direct),74.99,20170104
5128888224452873031,1471885965,(direct),724.26,20160822
6760732402251466726,1471881334,(direct),571.93,20160822
8256695624571036150,1471930171,google,18.53,20160822
3434700380216102535,1471879967,(direct),110.79,20160822
25383618704224288,1471894881,google,24.55,20160822
4184664037098530012,1471856651,(direct),63.48,20160822
5578954163895924793,1471881458,(direct),68.1,20160822
4904369688778979379,1471873829,google,28.12,20160822
7171380845696596366,1471884982,google,25.0,20160822
6941556461186083517,1471914786,(direct),27.11,20160822
6476783278979674523,1471920609,google,43.94,20160822
7727550060577166015,1471904502,(direct),26.29,20160822
1462161241457169642,1471900914,(direct),,20160822
7970701992007145468,1471882222,(direct),41.49,20160822
6413366656495153463,1471911864,(direct),71.71,20160822
8491796434246453900,1471895260,google,45.79,20160822
3765864302371503981,1471912645,google,113.48,20160822
4279722686753943026,1471908277,(direct),49.97,20160822
8232947695089161227,1471920991,(direct),596.99,20160822
1729268530542917241,1471892038,(direct),28.09,20160822
0520662463655484321,1471881252,(direct),476.82,20160822
8919336618754256169,1471898928,(direct),93.12,20160822
0281795238965680893,1471880782,(direct),120.3,20160822
268469528689115459,1471915916,(direct),98.89,20160822
438887787668714744,1471891957,(direct),45.43,20160822
3096836419008213923,1471903065,google,146.48,20160822
4228070656276504245,1471872341,google,13.95,20160822
261652492539003914,1471871632,(direct),105.69,20160822
3308569141773281409,1471906075,(direct),84.76,20160822
2970264133901604244,1471910088,google,37.89,20160822
5759286550067943008,1471871517,(direct),38.7,20160822
7017315069726154959,1471905053,(direct),55.24,20160822
6476783278979674523,1471912784,google,113.49,20160822
2868139828078411530,1471921919,(direct),78.09,20160822
9710480501909231921,1471877177,(direct),192.97,20160822
1902004978039013090,1471876533,google,56.39,20160822
2682367463648643791,1471878767,(direct),211.34,20160822
8082758848088829782,1471912635,google,52.02,20160822
5108174936162209147,1471918433,(direct),35.59,20160822
8761209909981705857,1471927985,(direct),63.97,20160822
9289122260423995124,1471907004,google,454.18,20160822
0180651560743135704,1471859916,google,25.49,20160822
3780112882694926970,1471923731,google,32.46,20160822
7530827035841642644,1471926906,(direct),60.03,20160822
4430495660349859608,1471889014,(direct),93.45,20160822
7948789322692677362,1471893861,google,139.12,20160822
3944989619827418524,1471884985,(direct),75.96,20160822
0036515130282846944,1471892497,google,83.5,20160822
5740736607578990652,1471886034,google,380.96,20160822
5262771322194198136,1471906107,(direct),142.34,20160822
4049243672226298853,1471885798,(direct),185.43,20160822
9936682614369895259,1471909652,(direct),134.87,20160822
860217045625645173,1471905726,(direct),298.27,20160822
2220891106353085250,1471876718,google,477.24,20160822
3244885836845029978,1471891823,(direct),3171.22,20160822
9754532782260767990,1471900464,google,81.57,20160822
9936682614369895259,1471922944,(direct),153.02,20160822
0672623205835845653,1471909893,(direct),1.98,20160822
6214016505412778340,1484766510,(direct),44.79,20170118
9911363060681535330,1484767482,(direct),13.59,20170118
3215729429198564415,1484752844,(direct),15.99,20170118
2078583228250254997,1484785451,(direct),15.19,20170118
3515453378186105003,1484799312,google,24.99,20170118
9715798393834232864,1484756318,(direct),44.79,20170118
1740516675967625074,1484791498,(direct),878.9,20170118
1131086328893373855,1484776178,(direct),1498.5,20170118
0533462479025888957,1484759391,(direct),19.19,20170118
1324866380268873022,1484761831,google,15.19,20170118
4293807246358895318,1484795370,(direct),40.77,20170118
5216258683347805755,1484797317,google,31.97,20170118
4600960627022225242,1484766164,google,1.99,20170118
7930731506451371847,1484782617,(direct),15.99,20170118
7435052038545127483,1484794049,(direct),289.37,20170118
4748015823262497744,1484746867,google,20.98,20170118
4533050097351388791,1484750238,dfa,51.97,20170118
2208179340101029302,1484774664,mail.google.com,1350.7,20170118
0047868538532140235,1484744069,(direct),117.94,20170118
1596912606849218999,1484796319,(direct),3.5,20170118
9935876634073968558,1484801431,youtube.com,3.98,20170118
1096278048231856532,1484731002,ask,3.96,20170118
391659178324668475,1484749718,(direct),44.79,20170118
24304007537579808,1484770320,(direct),177.99,20170118
7396384706323570886,1484770141,google,213.94,20170118
148135394525872002,1484770707,google,82.92,20170118
6645585126548219573,1484791493,(direct),79.99,20170118
1440024345080708014,1484752096,google,106.32,20170118
0744307603598668939,1484766245,(direct),27.18,20170118
3114573633240274987,1484795003,google,567.03,20170118
6010250598436085923,1484752541,(direct),570.26,20170118
7254480785524182260,1484760650,google,164.84,20170118
5112948888194419112,1484793219,(direct),151.35,20170118
1620948710344032805,1484805232,(direct),103.18,20170118
3136171791619750824,1484793371,(direct),39.14,20170118
671417952592573132,1484763664,google,105.94,20170118
1063651652107093288,1476389497,(direct),24.99,20161013
6886649071985199551,1476368336,(direct),111.75,20161013
9620923631569343304,1476367056,(direct),23.99,20161013
1799218307967476916,1476386740,google,16.99,20161013
4223021454510347443,1476389982,(direct),8.75,20161013
4632705432965404799,1476409290,(direct),299.85,20161013
8125338238269523095,1476371503,google,16.99,20161013
8793343475856399817,1476360792,(direct),20.78,20161013
4079454182171893651,1476365586,google,10.99,20161013
0549953281463203327,1476393193,(direct),76.77,20161013
096138798737237315,1476389835,(direct),63.98,20161013
7801380304889274913,1476378134,(direct),8.77,20161013
1334328276765013089,1476394429,google,79.99,20161013
3965074137351500361,1476417980,google,85.96,20161013
5682452231721622029,1476358376,google,52.96,20161013
438293355702649619,1476393578,(direct),34.98,20161013
9044068295785235529,1476370257,(direct),153.57,20161013
8216610377778696054,1476400203,(direct),19.99,20161013
1434841168498009838,1476372363,(direct),702.9,20161013
3951339399019347158,1476379665,google,36.96,20161013
0804233828585175724,1476408851,(direct),222.24,20161013
64739735733627926,1476383730,google,151.87,20161013
8800711536412818925,1476353139,(direct),24.48,20161013
3500440264779811239,1476372664,google,164.71,20161013
9340120327183935722,1476401078,(direct),372.72,20161013
1572547756894209658,1476379537,google,6.99,20161013
2175021516855866092,1476415492,(direct),188.75,20161013
7463172420271311409,1476394879,(direct),579.41,20161013
6268007310834685329,1476377447,(direct),126.9,20161013
7124586983063984332,1476415969,(direct),501.35,20161013
8609096969354600531,1493411447,google,18.99,20170428
4625952167494304032,1493419483,groups.google.com,33.59,20170428
2694580801646104350,1493381054,(direct),51.99,20170428
6384329866495516492,1493409275,(direct),27.19,20170428
4024901454245358856,1493418692,(direct),33.59,20170428
4633732335432230842,1493384830,google,30.78,20170428
9352955759477478024,1493419890,(direct),67.18,20170428
8188622413153223313,1493421371,groups.google.com,33.59,20170428
1841706161179042539,1493418986,(direct),33.59,20170428
0347855419861857256,1493418926,(direct),45.34,20170428
2420756541858063826,1493419604,(direct),33.59,20170428
7109067475137212038,1493429452,(direct),33.59,20170428
4489469345873839091,1493421026,(direct),67.18,20170428
1520345374762824294,1493418721,(direct),134.36,20170428
3637274724338240822,1493421845,groups.google.com,33.59,20170428
3993902620417433296,1493396522,(direct),25.57,20170428
0205723721674321991,1493433632,(direct),33.59,20170428
202488139684365954,1493422034,groups.google.com,33.59,20170428
1524133766699540447,1493415242,google,99.99,20170428
439352190837086995,1493418693,(direct),33.59,20170428
9890182105631590481,1493418844,(direct),33.59,20170428
11012202755429691,1493435922,(direct),33.59,20170428
2510791568842983077,1493421869,(direct),67.18,20170428
6797720832813064736,1493418506,google,62.66,20170428
7241918462963988042,1493419089,(direct),33.59,20170428
0402324876089509346,1493390876,(direct),31.98,20170428
0685890158319889343,1493423978,(direct),75.96,20170428
1084191101294648051,1493419443,(direct),80.77,20170428
2570270404850350503,1493401645,(direct),779.52,20170428
683463694449296647,1493432171,(direct),25.99,20170428
3671103606125826887,1493421000,(direct),67.18,20170428
9333802179902056601,1493399210,google,64.74,20170428
9447628234251166900,1493397837,(direct),33.59,20170428
5542844395633027147,1493407918,(direct),113.69,20170428
451272146698301239,1493415683,(direct),31.99,20170428
1759779356678951325,1493396619,(direct),574.2,20170428
9418009854931436193,1493432997,(direct),33.59,20170428
7268732315672412988,1493424127,google,150.3,20170428
9375786706418760163,1493419565,(direct),67.18,20170428
2935403605807774309,1493429301,(direct),67.18,20170428
1121666835600584671,1493419996,(direct),67.18,20170428
0947990207270764241,1493418648,(direct),33.59,20170428
4258400920909579017,1493421014,(direct),33.59,20170428
8471635860223602848,1493416506,(direct),38.39,20170428
0456995923783583208,1493392022,google,20.93,20170428
0000213131142648941,1493419318,(direct),33.59,20170428
0348759248625736228,1493421054,(direct),33.59,20170428
4022089387600233552,1493424340,(direct),167.95,20170428
0127755228974756313,1493420502,(direct),100.77,20170428
9153398667901840439,1493426419,(direct),33.59,20170428
9364595610986559397,1493419703,(direct),33.59,20170428
5422490769973828124,1493418628,(direct),67.18,20170428
9654830487352643520,1493419640,(direct),67.18,20170428
5169652935694684763,1493408842,(direct),61.59,20170428
1028353611615398657,1493431583,(direct),33.59,20170428
589822830087218823,1493418636,(direct),33.59,20170428
0328080880890336475,1493409625,(direct),61.59,20170428
4744180009883384959,1493419649,(direct),67.18,20170428
7065813466220804656,1493419011,(direct),33.59,20170428
7517997316226476864,1483422961,(direct),44.79,20170102
789905443393425189,1483402011,(direct),11.18,20170102
5701006754406166040,1483351395,(direct),37.98,20170102
1531412460891558131,1483403119,(direct),38.98,20170102
9523142287027067833,1483415431,(direct),44.79,20170102
8455273438163563940,1483412737,bing,36.98,20170102
1413300845517352724,1483354066,(direct),126.37,20170102
1582753362351351109,1483415747,(direct),14.38,20170102
891856926182569230,1483385480,(direct),19.96,20170102
7708630394810651470,1483377733,(direct),27.97,20170102
1555076387153706787,1483412499,(direct),12.98,20170102
0085057281729508802,1483421832,(direct),34.37,20170102
8386561909318064795,1483391685,(direct),15.18,20170102
8197879643797712877,1483371238,(direct),338.13,20170102
9205496322274361632,1483380012,(direct),24.99,20170102
8885678008062348404,1483379496,(direct),59.99,20170102
1702474213534153249,1483413876,(direct),30.39,20170102
840275515214055415,1483382120,(direct),27.19,20170102
6679257213449754553,1492267246,(direct),7.96,20170415
6722355366831429055,1492308136,(direct),44.79,20170415
0538316939897477687,1492301942,google,7.99,20170415
3700684409504471842,1492291220,(direct),44.97,20170415
9549544476728099943,1492284690,google,26.77,20170415
1304842977479208896,1492321102,google,19.98,20170415
9697396763466620407,1492314406,google,145.82,20170415
7048142789651941273,1497394578,(direct),255.2,20170613
5610631581931690167,1497389136,(direct),67.95,20170613
9374906684711010516,1497410838,(direct),175.9,20170613
9839986196824974326,1497363318,(direct),10.63,20170613
0394685600472849886,1497372066,(direct),13.59,20170613
4296109044601139440,1497369312,(direct),55.99,20170613
5322201987769163031,1497378298,(direct),74.99,20170613
597489337358394308,1497407968,(direct),22.99,20170613
850560433361022079,1497382779,(direct),15.99,20170613
7770933674059715179,1497387442,(direct),44.66,20170613
4943672858297748788,1497388284,(direct),17.98,20170613
4921988083628435819,1497385704,(direct),62.59,20170613
0057826677844639343,1497366564,(direct),17.59,20170613
1806006534240481243,1497406904,(direct),56.98,20170613
5791424839538217435,1497382888,(direct),100.0,20170613
7656154866854274850,1497389690,(direct),4.78,20170613
847691446006208389,1497371778,(direct),55.99,20170613
0933609677016463494,1497373517,(direct),13.59,20170613
0365800323147392278,1497407897,(direct),25.9,20170613
6208898110027575945,1497368158,(direct),239.0,20170613
3968957980752374922,1497346960,(direct),40.77,20170613
8744897619448167360,1497367858,(direct),77.82,20170613
4671049020900082348,1497378967,(direct),281.32,20170613
4182504636922812318,1497418202,(direct),10.39,20170613
6207808178177919930,1497390715,(direct),139.5,20170613
3747190338602183092,1497363736,(direct),139.75,20170613
9426279967175711043,1497403310,(direct),26.3,20170613
576962765196044517,1497379118,(direct),28.3,20170613
1682749722677874840,1497385931,(direct),41.99,20170613
1420571529363353703,1497387479,(direct),32.78,20170613
9360023356351962017,1497379317,(direct),248.8,20170613
910504852442385120,1497395886,(direct),377.85,20170613
4388070466320474204,1497365210,(direct),281.27,20170613
2287406421504796570,1497390691,(direct),82.03,20170613
9884876722285756468,1497393700,(direct),21.26,20170613
9335042568264282780,1497367077,(direct),137.65,20170613
2076013084401203762,1497374199,(direct),13.29,20170613
8199640753422534996,1497394971,l.facebook.com,5.48,20170613
4140559214164857738,1497380752,(direct),117.34,20170613
1121753578357585209,1497396339,(direct),28.3,20170613
2718811501718036973,1497388667,(direct),91.37,20170613
5484192431501913475,1497406819,(direct),56.77,20170613
4647847058075406841,1497386554,(direct),41.18,20170613
126587065113364520,1497395316,(direct),68.85,20170613
4671049020900082348,1497365414,(direct),294.08,20170613
1892504515910818669,1497417891,(direct),45.13,20170613
5429642908355908578,1497383915,(direct),42.55,20170613
7113011772090059658,1497412270,(direct),1698.58,20170613
7843562488071473206,1485878506,(direct),111.8,20170131
2077293997030984346,1485904887,(direct),6.99,20170131
7292983953762980102,1485893759,(direct),559.0,20170131
8485421393652582878,1485886991,(direct),548.39,20170131
925490504455490197,1485895836,(direct),47.9,20170131
4174008402411981050,1485903800,(direct),55.99,20170131
3404435547562826616,1485894835,youtube.com,29.98,20170131
5915583521852915302,1485898588,(direct),8.98,20170131
3674071642665354067,1485910988,sites.google.com,64.77,20170131
6841461972455474576,1485892514,(direct),56.0,20170131
61892085087294527,1485884382,(direct),23.99,20170131
527903113421923907,1485891169,(direct),156.68,20170131
8580690454272378006,1485907349,(direct),55.99,20170131
9478362596934369742,1485883654,(direct),28.98,20170131
1442096132173976146,1485930160,(direct),5.59,20170131
1029323150011228171,1485903008,(direct),38.28,20170131
6415113611963925053,1485896708,(direct),6.97,20170131
9898247421236738052,1485905514,(direct),154.36,20170131
9433643728318784543,1485914202,(direct),83.16,20170131
9002953633143515508,1485891964,dfa,39.97,20170131
9541870086630790426,1485882505,(direct),10.97,20170131
5609577776870095596,1485914727,(direct),72.98,20170131
5480128586099490735,1485922833,(direct),55.99,20170131
4166421942719145577,1485885179,(direct),119.96,20170131
2020115174591875878,1485900459,(direct),407.3,20170131
480683872448243932,1485881531,(direct),68.77,20170131
5368975563333608262,1485868344,groups.google.com,23.97,20170131
870106544594907327,1485917307,(direct),191.14,20170131
6824514473807635978,1485897475,(direct),74.96,20170131
4647505914839180188,1485917091,(direct),30.39,20170131
9519453598438934808,1485897066,(direct),177.55,20170131
6514103813474537949,1485906172,(direct),60.78,20170131
6569964390858147530,1485909879,(direct),501.9,20170131
4821028877021679125,1485878576,(direct),43.98,20170131
6525565523346061607,1485912456,(direct),17.58,20170131
820434232211333013,1485894064,(direct),10.39,20170131
6147396474895233852,1485879620,(direct),893.62,20170131
8436426603099391262,1485890093,(direct),306.84,20170131
4132432278764632576,1485880579,(direct),2485.97,20170131
0347078791302547544,1482874457,(direct),18.99,20161227
077910788641080085,1482860947,(direct),103.98,20161227
5149788969578895545,1482890673,(direct),199.97,20161227
090327840318017838,1482848955,(direct),12.98,20161227
6862738062437634632,1482873220,(direct),69.58,20161227
2395484494080602357,1482869765,(direct),41.57,20161227
2360605988531848015,1482860059,(direct),19.99,20161227
0024314485741511650,1482891024,(direct),236.75,20161227
1435684047649600050,1482862620,(direct),99.85,20161227
6635291657972521810,1482860252,(direct),357.16,20161227
9077717113702247034,1482890330,(direct),57.94,20161227
1226763862355388070,1482879695,(direct),99.75,20161227
9523142287027067833,1482851234,(direct),54.63,20161227
6984780518734174118,1482865584,(direct),12.99,20161227
594032029140324639,1482841718,(direct),26.37,20161227
803888563485194008,1482861514,(direct),59.99,20161227
4561223317257088622,1482862301,(direct),44.79,20161227
7125068043444176386,1499122026,google,18.99,20170703
7933171750259720017,1499097811,google,214.72,20170703
4071592194862232855,1499095526,google,37.98,20170703
4074582003417698725,1499124914,(direct),169.68,20170703
1931486566224793189,1499144431,(direct),44.79,20170703
9530536315613357862,1499119422,(direct),75.95,20170703
1255368394012652243,1499126557,(direct),181.52,20170703
6586739058236606680,1499136164,(direct),38.48,20170703
2224572703195879390,1499129057,google,67.19,20170703
2494927659578259711,1499102092,google,216.41,20170703
0014262055593378383,1499123682,(direct),13.59,20170703
5656797100186681238,1499106853,(direct),130.52,20170703
2572686632526205558,1499141901,(direct),15.99,20170703
1735733574864942932,1486161876,(direct),108.72,20170203
1029323150011228171,1486152691,(direct),86.13,20170203
4262513756531099314,1486156183,(direct),3.98,20170203
8708692061686223002,1486151676,(direct),18.99,20170203
9228091811246318377,1486155118,(direct),305.49,20170203
8092136662808852323,1486139748,(direct),536.82,20170203
2840155464434051520,1486141246,(direct),28.78,20170203
9013296840842675812,1486193195,(direct),66.98,20170203
9393064695401243962,1486175439,(direct),24.99,20170203
4995924842281653133,1486131356,(direct),127.97,20170203
6954387213546558639,1486153141,(direct),19.19,20170203
3087800167641443127,1486160821,(direct),54.32,20170203
914215065327707355,1486163826,(direct),13.97,20170203
0175318834283875506,1486157107,(direct),464.8,20170203
3346100016851964940,1486148158,(direct),27.11,20170203
3746316960999614032,1486165316,(direct),397.7,20170203
1814166460229302850,1486135601,(direct),1171.47,20170203
8287144117447582539,1486150779,(direct),109.45,20170203
5828638042083405599,1486163196,(direct),65.95,20170203
28714765282885780,1486185884,(direct),84.31,20170203
7365317501077088080,1486147875,(direct),81.56,20170203
088808220383842202,1486121492,(direct),196.42,20170203
4664319107970739921,1486137196,(direct),16.99,20170203
4033167138991049828,1486147243,(direct),18.99,20170203
3831723766212483216,1486163738,(direct),59.99,20170203
3798576854040953242,1486150295,(direct),179.97,20170203
1271739936649587420,1486155144,(direct),239.96,20170203
9562948220302753056,1486137202,(direct),55.99,20170203
689752308200679975,1486182517,(direct),16.99,20170203
1637834892997291095,1471032971,google,87.19,20160812
4288975239586722821,1471032280,sites.google.com,108.45,20160812
572741150050251305,1471032467,(direct),88.05,20160812
2543746275330325435,1471047632,(direct),24.51,20160812
3718453403580072693,1471051805,google,159.4,20160812
7272923518010367426,1471021012,(direct),23.36,20160812
8192167653246147286,1471066000,google,8.64,20160812
8982530500105838244,1471032642,(direct),34.94,20160812
3948035515004412060,1471013860,google,23.49,20160812
3568593840277988902,1471039465,(direct),0.01,20160812
4383455217267900846,1471010109,(direct),83.98,20160812
0421965906840211099,1471025250,(direct),100.0,20160812
0910294048272999367,1471035177,(direct),93.77,20160812
9941926446046145468,1471042424,(direct),47.9,20160812
9502030060369131343,1471044964,google,24.99,20160812
8518740059623315737,1471040204,(direct),98.3,20160812
3097915450059781479,1471025090,(direct),1.68,20160812
4213021997659947745,1471017935,(direct),51.16,20160812
1076513025655678778,1471047775,(direct),3.26,20160812
9729747258221015409,1471060641,google,61.45,20160812
0240177559062852098,1471029344,(direct),15.89,20160812
4061971552460255356,1471056547,google,43.94,20160812
360037071155817238,1471015804,(direct),40.21,20160812
886075905083751330,1471043993,(direct),41.29,20160812
6256172095558869721,1471027087,(direct),47.64,20160812
9061351810978432640,1470999005,google,28.95,20160812
9634718394347160889,1471048438,google,92.09,20160812
9362054500840831902,1471007943,(direct),102.0,20160812
2371112886977263623,1471020197,(direct),86.49,20160812
3137253471555883779,1471032204,(direct),844.37,20160812
2897955323618920744,1471031034,google,15.03,20160812
587844728135319683,1471019061,(direct),7.18,20160812
0952431652165663617,1471037854,(direct),67.36,20160812
146792174333379175,1471051479,google,26.49,20160812
126078863044975242,1471033551,(direct),38.49,20160812
9849495333412600966,1471014375,(direct),147.71,20160812
2272358426431745604,1471018616,dfa,427.71,20160812
393755544087774339,1471031750,(direct),283.35,20160812
9213598316210983037,1471034150,google,1.89,20160812
0155890066027533778,1471024831,(direct),66.91,20160812
3126493267998651969,1471043846,(direct),40.7,20160812
6272581071386767241,1471042634,(direct),74.67,20160812
2842342609640358960,1471036659,(direct),115.49,20160812
9894212842135396605,1471036672,(direct),79.9,20160812
737231467560931346,1471033361,google,31.49,20160812
8216610377778696054,1471019508,(direct),91.26,20160812
3861645276607352544,1471027289,(direct),16.81,20160812
4824957994423812753,1471015484,(direct),9.89,20160812
5742253560990326781,1470985327,(direct),29.67,20160812
9928617535489326376,1471043454,(direct),35.37,20160812
0686296766200627569,1471026826,(direct),94.47,20160812
942194966104729969,1471012053,(direct),105.82,20160812
7851653566519396144,1471024636,dfa,26.29,20160812
9892878855186083289,1471040545,(direct),108.46,20160812
2195063960372896546,1471014477,(direct),389.12,20160812
7510366323696167693,1471021489,(direct),98.91,20160812
8347411219100561915,1471043969,(direct),23.69,20160812
6670969754329447420,1471062219,google,127.13,20160812
4566348072922735662,1471015213,(direct),50.83,20160812
7039005406963383727,1471038505,google,12.46,20160812
5310038077394154434,1471024926,(direct),26.29,20160812
6293119927870184850,1471031108,(direct),742.27,20160812
8015709468280846772,1471017884,l.facebook.com,201.88,20160812
4617679704597084257,1471039487,(direct),21.69,20160812
6442597469017696977,1471026049,(direct),1151.6,20160812
0628708827036512143,1471063923,(direct),,20160812
1269914564415915273,1471018016,(direct),42.66,20160812
4342697178095745256,1471048797,google,45.96,20160812
9056455627173899052,1471024045,(direct),158.56,20160812
0793177103535535517,1471039914,(direct),187.88,20160812
8885051388942907862,1471042960,(direct),202.35,20160812
2195063960372896546,1471025098,(direct),198.1,20160812
7797999885990809909,1480481870,dfa,16.99,20161129
8512789014299357843,1480463369,(direct),39.55,20161129
6406314348223569290,1480456133,(direct),19.99,20161129
9785268681128245172,1480455698,(direct),18.99,20161129
5261961522397535940,1480445274,(direct),44.79,20161129
5287002371302046755,1480442519,(direct),24.99,20161129
30600107416389173,1480437282,(direct),8.99,20161129
5626321780782440576,1480470878,(direct),22.98,20161129
072595322994470645,1480438148,(direct),105.0,20161129
3825159641728698126,1480441829,(direct),6.39,20161129
9087900634416277162,1480470879,(direct),16.99,20161129
1421300908868537589,1480479108,(direct),7.99,20161129
2647789776870473386,1480447385,(direct),18.99,20161129
0685256580090504239,1480432688,(direct),18.99,20161129
656638853052117115,1480425161,(direct),20.97,20161129
2542663761229463199,1480454168,(direct),43.96,20161129
7587690701654566627,1480461080,(direct),52.77,20161129
514478324726152361,1480456502,(direct),12.78,20161129
3112141012835314636,1480455491,(direct),38.38,20161129
4596534412913426333,1480430208,(direct),36.98,20161129
9044444019630799818,1480451619,(direct),24.99,20161129
8389155277807224818,1480459804,(direct),50.98,20161129
9014136210132782367,1480474573,(direct),59.98,20161129
6857044423045484850,1480442455,(direct),35.18,20161129
087919605807565397,1480478174,(direct),22.98,20161129
1329871856127534519,1480444811,(direct),8.79,20161129
2109053541085110320,1480473264,(direct),85.98,20161129
8520080324772837069,1480472078,(direct),55.99,20161129
4438771378166633435,1480454504,(direct),44.79,20161129
